,Unnamed: 0,LineID,TransLineNo,Mode,Description,EditNotes,Processing,short_name,long_name,shape_id,route_id,frood_of_payment,ft_mode,id,route_id1,vehicle_name,proof_of_payment
1334,1334,4569,MK_72,b,72 Lake City,11072280,1072,MK_72,72 Lake City,11072280,1072,0,b,4569,1072,b1,0
1335,1335,4570,MK_72,p,72 Lake City,11072281,1072,MK_72,72 Lake City,11072281,1072,0,p,4570,1072,p1,0
1336,1336,4573,MK_73,b,73 Jackson Park,11073294,1073,MK_73,73 Jackson Park,11073294,1073,0,b,4573,1073,b1,0
1337,1337,4574,MK_73,p,73 Jackson Park,11073295,1073,MK_73,73 Jackson Park,11073295,1073,0,p,4574,1073,p1,0
1338,1338,4575,MK_73,p,73 Jackson Park,11073297,1073,MK_73,73 Jackson Park,11073297,1073,0,p,4575,1073,p1,0
1339,1339,4377,MK_3,b,3 Route 3,10003556,1003,MK_3,3 Route 3,10003556,1003,0,b,4377,1003,b1,0
1340,1340,5355,MK_49,b,CBD-Cap Hill-U Dist,11049029,1049,MK_49,CBD-Cap Hill-U Dist,11049029,1049,0,b,5355,1049,b1,0
1341,1341,4457,MK_41,b,41 Lake City/Northg*,11041236,1041,MK_41,41 Lake City/Northg*,11041236,1041,0,b,4457,1041,b1,0
1342,1342,4576,MK_73,p,73 Jackson Park,11073298,1073,MK_73,73 Jackson Park,11073298,1073,0,p,4576,1073,p1,0
1343,1343,4165,MK_13,b,13 seattle pacific *,20013019,1013,MK_13,13 seattle pacific *,20013019,1013,0,b,4165,1013,b1,0
1344,1344,4248,MK_2,b,2 Route 2,10002554,1002,MK_2,2 Route 2,10002554,1002,0,b,4248,1002,b1,0
1345,1345,4253,MK_2,b,2 Route 2,21002560,1002,MK_2,2 Route 2,21002560,1002,0,b,4253,1002,b1,0
1346,1346,4713,MK_260,b,260 Seattle/Juanita*,41260316,1260,MK_260,260 Seattle/Juanita*,41260316,1260,0,b,4713,1260,b1,0
1347,1347,4716,MK_268,b,268 Seattle/Bear Cr*,41268324,1268,MK_268,268 Seattle/Bear Cr*,41268324,1268,0,b,4716,1268,b1,0
1348,1348,4730,MK_311,b,311 Seattle/Woodinv*,41311348,1311,MK_311,311 Seattle/Woodinv*,41311348,1311,0,b,4730,1311,b1,0
1349,1349,4763,MK_76,b,76 Wedgwood Express,11076022,1076,MK_76,76 Wedgwood Express,11076022,1076,0,b,4763,1076,b1,0
1350,1350,4965,413South,b,413 Sw Ck P&R-SeaCBD,413-sb-Weekday,3413,413South,413 Sw Ck P&R-SeaCBD,413-sb-Weekday,3413,0,b,4965,3413,b1,0
1351,1351,4975,435South,b,435 Mill Ck-Sea CBD,435-sb-Weekday,3435,435South,435 Mill Ck-Sea CBD,435-sb-Weekday,3435,0,b,4975,3435,b1,0
1352,1352,5378,MK_43,b,cbd/u-district,20043038,1043,MK_43,cbd/u-district,20043038,1043,0,b,5378,1043,b1,0
1353,1353,5380,MK_71,b,View Ridge,20071013,1071,MK_71,View Ridge,20071013,1071,0,b,5380,1071,b1,0
1354,1354,5386,MK_3,b,Route 3,21003565,1003,MK_3,Route 3,21003565,1003,0,b,5386,1003,b1,0
1355,1355,4125,MK_111,b,111 East Renton to *,10111034,1111,MK_111,111 East Renton to *,10111034,1111,0,b,4125,1111,b1,0
1356,1356,4155,MK_124,b,124 Tukwila - E Mar*,10124042,1124,MK_124,124 Tukwila - E Mar*,10124042,1124,0,b,4155,1124,b1,0
1357,1357,4168,MK_131,b,131 Normandy Park,21131100,1131,MK_131,131 Normandy Park,21131100,1131,0,b,4168,1131,b1,0
1358,1358,4171,MK_132,b,132 Des Moines,21132380,1132,MK_132,132 Des Moines,21132380,1132,0,b,4171,1132,b1,0
1359,1359,4205,MK_161,b,161 Lk Meridian - S*,10161008,1161,MK_161,161 Lk Meridian - S*,10161008,1161,0,b,4205,1161,b1,0
1360,1360,4275,MK_21,b,21 35  Av SW/Arbor *,21021374,1021,MK_21,21 35  Av SW/Arbor *,21021374,1021,0,b,4275,1021,b1,0
1361,1361,4431,MK_36,b,36 Jefferson Park/R*,10036401,1036,MK_36,36 Jefferson Park/R*,10036401,1036,0,b,4431,1036,b1,0
1362,1362,4682,MK_19,b,19 Magnolia,11019027,1019,MK_19,19 Magnolia,11019027,1019,0,b,4682,1019,b1,0
1363,1363,4689,MK_202,b,202 Mercer Island,21202084,1202,MK_202,202 Mercer Island,21202084,1202,0,b,4689,1202,b1,0
1364,1364,4737,MK_41,b,41 Lake City/Northg*,11041222,1041,MK_41,41 Lake City/Northg*,11041222,1041,0,b,4737,1041,b1,0
1365,1365,4744,MK_5,p,5 Greenwood/SCC/Nor*,11005155,1005,MK_5,5 Greenwood/SCC/Nor*,11005155,1005,0,p,4744,1005,p1,0
1366,1366,4697,MK_212,b,212 Eastgate P & R *,41212074,1212,MK_212,212 Eastgate P & R *,41212074,1212,0,b,4697,1212,b1,0
1367,1367,4739,MK_41,b,41 Lake City/Northg*,11041242,1041,MK_41,41 Lake City/Northg*,11041242,1041,0,b,4739,1041,b1,0
1368,1368,4779,MK_987,p,987 Lakeside School*,21987009,1987,MK_987,987 Lakeside School*,21987009,1987,0,p,4779,1987,p1,0
1369,1369,4358,MK_269,b,269 Issaquah Plateau,20269045,1269,MK_269,269 Issaquah Plateau,20269045,1269,0,b,4358,1269,b1,0
1370,1370,4516,554,b,554 Redm-Issaqah-Sea,30554548,6554,554,554 Redm-Issaqah-Sea,30554548,6554,0,b,4516,6554,b1,0
1371,1371,4521,556,b,556 Issaquah/UW/NTC,31556510,6556,556,556 Issaquah/UW/NTC,31556510,6556,0,b,4521,6556,b1,0
1372,1372,4787,554,b,554 ST Issaquah - C*,30554549,6554,554,554 ST Issaquah - C*,30554549,6554,0,b,4787,6554,b1,0
1373,1373,4022,MK_211,p,211 Issa Hlnds PR\E*,41211051,1211,MK_211,211 Issa Hlnds PR\E*,41211051,1211,0,p,4022,1211,p1,0
1374,1374,4051,545,b,545 Redmond to CBD *,41545547,6545,545,545 Redmond to CBD *,41545547,6545,0,b,4051,6545,b1,0
1375,1375,4068,MK_73,p,73 Jackson Park,20073150,1073,MK_73,73 Jackson Park,20073150,1073,0,p,4068,1073,p1,0
1376,1376,4137,MK_119,p,119 Dockton,10119022,1119,MK_119,119 Dockton,10119022,1119,0,p,4137,1119,p1,0
1377,1377,4156,MK_124,b,124 Tukwila - E Mar*,21124050,1124,MK_124,124 Tukwila - E Mar*,21124050,1124,0,b,4156,1124,b1,0
1378,1378,4357,MK_269,b,269 Issaquah Plateau,11269050,1269,MK_269,269 Issaquah Plateau,11269050,1269,0,b,4357,1269,b1,0
1379,1379,4359,MK_269,b,269 Issaquah Plateau,20269046,1269,MK_269,269 Issaquah Plateau,20269046,1269,0,b,4359,1269,b1,0
1380,1380,4517,554,b,554 Issaquah-Seattle,30554550,6554,554,554 Issaquah-Seattle,30554550,6554,0,b,4517,6554,b1,0
1381,1381,4519,555,b,555 Northgt-Issaquah,40555510,6555,555,555 Northgt-Issaquah,40555510,6555,0,b,4519,6555,b1,0
1382,1382,4698,MK_214,b,214 Seattle - Issaq*,41214062,1214,MK_214,214 Seattle - Issaq*,41214062,1214,0,b,4698,1214,b1,0
1383,1383,4700,MK_215,b,215 N Bend  Seattle,41215061,1215,MK_215,215 N Bend  Seattle,41215061,1215,0,b,4700,1215,b1,0
1384,1384,4915,577S,b,577 FederalWay-Seat*,FEB14-577538,6577,577S,577 FederalWay-Seat*,FEB14-577538,6577,0,b,4915,6577,b1,0
1385,1385,4130,MK_116,p,116 Fauntleroy Ferr*,10116021,1116,MK_116,116 Fauntleroy Ferr*,10116021,1116,0,p,4130,1116,p1,0
1386,1386,4157,MK_124,b,124 Tukwila - E Mar*,21124051,1124,MK_124,124 Tukwila - E Mar*,21124051,1124,0,b,4157,1124,b1,0
1387,1387,4178,MK_14,b,14 Mt Baker,21014607,1014,MK_14,14 Mt Baker,21014607,1014,0,b,4178,1014,b1,0
1388,1388,4508,545,b,545 Redmond to CBD *,41545550,6545,545,545 Redmond to CBD *,41545550,6545,0,b,4508,6545,b1,0
1389,1389,4588,MK_76,b,76 Wedgwood Express,20076020,1076,MK_76,76 Wedgwood Express,20076020,1076,0,b,4588,1076,b1,0
1390,1390,4738,MK_41,b,41 Lake City/Northg*,11041223,1041,MK_41,41 Lake City/Northg*,11041223,1041,0,b,4738,1041,b1,0
1391,1391,4897,590Na,b,590 Seattle ExpressN,FEB14-590466,6590,590Na,590 Seattle ExpressN,FEB14-590466,6590,0,b,4897,6590,b1,0
1392,1392,4902,594N,b,594 Seattle ExpressN,FEB14-594444,6594,594N,594 Seattle ExpressN,FEB14-594444,6594,0,b,4902,6594,b1,0
1393,1393,4925,592S,b,592 Seattle ExpressS,FEB14-592557,6592,592S,592 Seattle ExpressS,FEB14-592557,6592,0,b,4925,6592,b1,0
1394,1394,5278,MK_71,b,71 test,11071633,1071,MK_71,71 test,11071633,1071,0,b,5278,1071,b1,0
1395,1395,5308,MK_545,b,545 test,41545544,6545,MK_545,545 test,41545544,6545,0,b,5308,6545,b1,0
1396,1396,5309,MK_41,b,41 test,11041237,1041,MK_41,41 test,11041237,1041,0,b,5309,1041,b1,0
1397,1397,5313,MK_316,b,316 test,11316014,1316,MK_316,316 test,11316014,1316,0,b,5313,1316,b1,0
1398,1398,5327,MK_545,b,545 test,41545546,6545,MK_545,545 test,41545546,6545,0,b,5327,6545,b1,0
1399,1399,5311,MK_74,b,74 test,11074135,1074,MK_74,74 test,11074135,1074,0,b,5311,1074,b1,0
1400,1400,5390,MK_7,b,Route 7,21007046,1007,MK_7,Route 7,21007046,1007,0,b,5390,1007,b1,0
1401,1401,5397,MK_177,b,Federal Way P&R Via*,21177116,1177,MK_177,Federal Way P&R Via*,21177116,1177,0,b,5397,1177,b1,0
1402,1402,5388,MK_4,b,Judkins / E QA,21004566,1004,MK_4,Judkins / E QA,21004566,1004,0,b,5388,1004,b1,0
1403,1403,5423,512,b,14SEP-Weekday-51051*,14SEP-Weekday-510512s-21,6512,512,14SEP-Weekday-51051*,14SEP-Weekday-510512s-21,6512,0,b,5423,6512,b1,0
1404,1404,4634,MK_931,b,931 Redmond/Woodinv*,11931007,1931,MK_931,931 Redmond/Woodinv*,11931007,1931,0,b,4634,1931,b1,0
1405,1405,4330,MK_246,b,246 Bellevue/Somers*,20246312,1246,MK_246,246 Bellevue/Somers*,20246312,1246,0,b,4330,1246,b1,0
1406,1406,4840,PT410W,b,410 112th St WB,FEB14-4109133,2410,PT410W,410 112th St WB,FEB14-4109133,2410,0,b,4840,2410,b1,0
1407,1407,4549,MK_68,b,68 Northgate to UW *,20068068,1068,MK_68,68 Northgate to UW *,20068068,1068,0,b,4549,1068,b1,0
1408,1408,4073,MK_887,b,887 Bellevue SD New*,21887004,1887,MK_887,887 Bellevue SD New*,21887004,1887,0,b,4073,1887,b1,0
1409,1409,4289,MK_221,b,221 Eastgate\Redmond,10221080,1221,MK_221,221 Eastgate\Redmond,10221080,1221,0,b,4289,1221,b1,0
1410,1410,4979,513South,b,desc needed,513-sb-Weekday,6513,513South,desc needed,513-sb-Weekday,6513,0,b,4979,6513,b1,0
1411,1411,4252,MK_2,b,2 Route 2,21002559,1002,MK_2,2 Route 2,21002559,1002,0,b,4252,1002,b1,0
1412,1412,4948,MK_,r, MNRL SEACTR-WSTLK *,,1999,MK_, MNRL SEACTR-WSTLK *,,1999,0,r,4948,1999,r1,0
1413,1413,4884,574S,b,574 SeaTac-Taco-Lkwd,FEB14-574560,6574,574S,574 SeaTac-Taco-Lkwd,FEB14-574560,6574,0,b,4884,6574,b1,0
1414,1414,5338,MK_119,b,Dockton,10119012,1119,MK_119,Dockton,10119012,1119,0,b,5338,1119,b1,0
1415,1415,4270,MK_208,b,208 IssaTC/SnoqRidg*,30208025,1208,MK_208,208 IssaTC/SnoqRidg*,30208025,1208,0,b,4270,1208,b1,0
1416,1416,5256,KT15,b,15 McWilliams Shutt*,15take_T01,4015,KT15,15 McWilliams Shutt*,15take_T01,4015,0,b,5256,4015,b1,0
1417,1417,5200,KT99N,b,99 Bill Point NB,99_T02,4099,KT99N,99 Bill Point NB,99_T02,4099,0,b,5200,4099,b1,0
1418,1418,5416,810-sb-Weekday,b,810-sb-Weekday,14SEP-Weekday-810s-1,3810,810-sb-Weekday,810-sb-Weekday,14SEP-Weekday-810s-1,3810,0,b,5416,3810,b1,0
1419,1419,4873,PT55S,b,55 Prklnd-TacMall SB,FEB14-55592,2055,PT55S,55 Prklnd-TacMall SB,FEB14-55592,2055,0,b,4873,2055,b1,0
